subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
heat_cool,major repair,21,21,10,0,0,10
heat_cool,minor repair,21,21,356,0,0,356
hub,major repair,21,21,63,0,0,63
hub,major replacement,21,21,2,0,1,1
hub,minor repair,21,21,344,0,0,344
main_bearing_failures,major replacement,21,21,8,0,0,8
main_bearing_maintenance,minor scheduled repair,21,21,1833,0,0,1833
oil,major repair,21,21,16,0,0,16
oil,minor repair,21,21,814,0,0,814
other,major repair,21,21,95,0,0,95
other,major replacement,21,21,3,0,2,1
other,minor repair,21,21,1701,0,1,1700
pitch,major repair,21,21,345,0,0,345
pitch,major replacement,21,21,2,0,1,1
pitch,minor repair,21,21,1572,0,0,1572
power_supply,major repair,21,21,171,0,0,171
power_supply,major replacement,21,21,12,2,8,2
power_supply,minor repair,21,21,148,0,0,148
pump_motor,major repair,21,21,81,0,0,81
pump_motor,minor repair,21,21,539,0,0,539
relay,major repair,21,21,113,0,0,113
relay,major replacement,21,21,6,0,4,2
relay,minor repair,21,21,634,0,0,634
safety,major repair,21,21,9,0,0,9
safety,minor repair,21,21,645,0,0,645
sensors,major repair,21,21,158,0,0,158
sensors,minor repair,21,21,458,0,0,458
service_items,major repair,21,21,4,0,0,4
service_items,minor repair,21,21,228,0,0,228
tower_substructure,major repair,21,21,161,0,0,161
tower_substructure,minor repair,21,21,153,0,0,153
transformer,annual inspection,21,21,29,0,0,29
transformer,major repair,21,21,1,0,0,1
transformer,minor repair,21,21,5,0,0,5
xformer,major repair,21,21,4,0,0,4
xformer,major replacement,21,21,4,0,1,3
xformer,minor repair,21,21,86,0,0,86
yaw,major repair,21,21,13,0,0,13
yaw,major replacement,21,21,2,0,2,0
yaw,minor repair,21,21,328,0,0,328
blades,major repair,22,22,20,0,0,20
blades,minor repair,22,22,903,0,0,903
controls,major repair,22,22,97,0,0,97
controls,major replacement,22,22,4,0,4,0
controls,minor repair,22,22,650,0,0,650
electrical,major repair,22,22,37,0,0,37
electrical,major replacement,22,22,4,0,0,4
electrical,minor repair,22,22,733,1,0,732
gearbox,major repair,22,22,69,0,0,69
gearbox,major replacement,22,22,289,167,68,54
gearbox,minor repair,22,22,772,1,0,771
generator,major repair,22,22,625,0,0,625
generator,major replacement,22,22,93,20,38,35
generator,minor repair,22,22,957,0,0,957
heat_cool,major repair,22,22,8,0,0,8
heat_cool,minor repair,22,22,383,0,0,383
hub,major repair,22,22,65,0,0,65
hub,major replacement,22,22,6,0,5,1
hub,minor repair,22,22,325,0,0,325
main_bearing_failures,major replacement,22,22,17,0,0,17
main_bearing_maintenance,minor scheduled repair,22,22,1832,0,0,1832
oil,major repair,22,22,17,0,0,17
oil,minor repair,22,22,796,0,0,796
other,major repair,22,22,90,0,0,90
other,major replacement,22,22,3,0,2,1
other,minor repair,22,22,1680,0,0,1680
pitch,major repair,22,22,341,0,0,341
pitch,major replacement,22,22,1,0,1,0
pitch,minor repair,22,22,1585,0,0,1585
power_supply,major repair,22,22,166,0,0,166
power_supply,major replacement,22,22,13,0,8,5
power_supply,minor repair,22,22,164,0,0,164
pump_motor,major repair,22,22,80,0,0,80
pump_motor,minor repair,22,22,547,0,0,547
relay,major repair,22,22,102,0,0,102
relay,major replacement,22,22,8,0,4,4
relay,minor repair,22,22,691,0,0,691
safety,major repair,22,22,6,0,0,6
safety,minor repair,22,22,645,0,0,645
sensors,major repair,22,22,157,0,0,157
sensors,minor repair,22,22,483,0,0,483
service_items,major repair,22,22,1,0,0,1
service_items,minor repair,22,22,240,0,0,240
tower_substructure,major repair,22,22,176,0,0,176
tower_substructure,minor repair,22,22,156,0,0,156
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,9,0,0,9
xformer,major repair,22,22,5,0,0,5
xformer,major replacement,22,22,5,0,1,4
xformer,minor repair,22,22,99,0,0,99
yaw,major repair,22,22,11,0,0,11
yaw,major replacement,22,22,4,0,0,4
yaw,minor repair,22,22,343,0,0,343
blades,major repair,23,23,23,0,0,23
blades,major replacement,23,23,2,0,1,1
blades,minor repair,23,23,906,0,0,906
controls,major repair,23,23,108,0,0,108
controls,minor repair,23,23,669,0,0,669
electrical,major repair,23,23,31,0,0,31
electrical,major replacement,23,23,9,0,3,6
electrical,minor repair,23,23,711,0,0,711
gearbox,major repair,23,23,66,0,0,66
gearbox,major replacement,23,23,288,169,75,44
gearbox,minor repair,23,23,752,0,0,752
generator,major repair,23,23,610,1,0,609
generator,major replacement,23,23,93,24,32,37
generator,minor repair,23,23,929,1,0,928
heat_cool,major repair,23,23,22,0,0,22
heat_cool,minor repair,23,23,339,0,0,339
hub,major repair,23,23,65,0,0,65
hub,major replacement,23,23,5,0,3,2
hub,minor repair,23,23,335,0,0,335
main_bearing_failures,major replacement,23,23,14,0,1,13
main_bearing_maintenance,minor scheduled repair,23,23,1834,0,0,1834
oil,major repair,23,23,8,0,0,8
oil,minor repair,23,23,776,0,0,776
other,major repair,23,23,68,0,0,68
other,major replacement,23,23,4,0,2,2
other,minor repair,23,23,1639,0,0,1639
pitch,major repair,23,23,318,0,0,318
pitch,major replacement,23,23,1,0,0,1
pitch,minor repair,23,23,1577,0,0,1577
power_supply,major repair,23,23,153,0,0,153
power_supply,major replacement,23,23,5,0,3,2
power_supply,minor repair,23,23,173,0,0,173
pump_motor,major repair,23,23,107,0,0,107
pump_motor,minor repair,23,23,511,0,0,511
relay,major repair,23,23,111,0,0,111
relay,major replacement,23,23,4,0,1,3
relay,minor repair,23,23,645,0,0,645
safety,major repair,23,23,8,0,0,8
safety,minor repair,23,23,636,0,0,636
sensors,major repair,23,23,125,0,0,125
sensors,minor repair,23,23,452,0,0,452
service_items,major repair,23,23,3,0,0,3
service_items,minor repair,23,23,187,0,0,187
tower_substructure,major repair,23,23,193,0,0,193
tower_substructure,minor repair,23,23,166,0,0,166
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,10,0,0,10
xformer,major repair,23,23,2,0,0,2
xformer,major replacement,23,23,4,0,2,2
xformer,minor repair,23,23,119,0,0,119
yaw,major repair,23,23,7,0,0,7
yaw,major replacement,23,23,2,0,0,2
yaw,minor repair,23,23,321,0,0,321
array cable,none,24,24,1,0,0,1
blades,major repair,24,24,18,0,0,18
blades,major replacement,24,24,3,0,1,2
blades,minor repair,24,24,898,0,0,898
controls,major repair,24,24,117,0,0,117
controls,major replacement,24,24,1,0,0,1
controls,minor repair,24,24,664,0,0,664
electrical,major repair,24,24,27,0,0,27
electrical,major replacement,24,24,3,0,2,1
electrical,minor repair,24,24,723,0,0,723
gearbox,major repair,24,24,61,0,0,61
gearbox,major replacement,24,24,316,186,77,53
gearbox,minor repair,24,24,737,2,0,735
generator,major repair,24,24,629,0,0,629
generator,major replacement,24,24,77,14,33,30
generator,minor repair,24,24,1019,1,0,1018
heat_cool,major repair,24,24,13,0,0,13
heat_cool,minor repair,24,24,353,0,0,353
hub,major repair,24,24,72,0,0,72
hub,major replacement,24,24,2,0,0,2
hub,minor repair,24,24,314,0,0,314
main_bearing_failures,major replacement,24,24,11,0,0,11
main_bearing_maintenance,minor scheduled repair,24,24,1833,0,0,1833
oil,major repair,24,24,8,0,0,8
oil,minor repair,24,24,860,0,0,860
other,major repair,24,24,76,0,0,76
other,major replacement,24,24,3,0,0,3
other,minor repair,24,24,1655,0,1,1654
pitch,major repair,24,24,362,0,0,362
pitch,major replacement,24,24,2,0,1,1
pitch,minor repair,24,24,1522,0,0,1522
power_supply,major repair,24,24,160,0,0,160
power_supply,major replacement,24,24,8,0,5,3
power_supply,minor repair,24,24,152,0,0,152
pump_motor,major repair,24,24,85,0,0,85
pump_motor,minor repair,24,24,551,0,1,550
relay,major repair,24,24,113,0,0,113
relay,major replacement,24,24,4,0,3,1
relay,minor repair,24,24,637,0,0,637
safety,major repair,24,24,9,0,0,9
safety,minor repair,24,24,710,0,0,710
sensors,major repair,24,24,134,0,0,134
sensors,minor repair,24,24,492,0,0,492
service_items,major repair,24,24,1,0,0,1
service_items,minor repair,24,24,248,0,0,248
tower_substructure,major repair,24,24,151,0,0,151
tower_substructure,minor repair,24,24,160,0,0,160
transformer,annual inspection,24,24,29,0,0,29
transformer,minor repair,24,24,5,0,0,5
xformer,major repair,24,24,5,0,0,5
xformer,major replacement,24,24,2,0,2,0
xformer,minor repair,24,24,91,0,0,91
yaw,major repair,24,24,12,0,0,12
yaw,major replacement,24,24,1,0,1,0
yaw,minor repair,24,24,318,0,0,318
blades,major repair,25,25,24,0,0,24
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,882,0,1,881
controls,major repair,25,25,107,0,0,107
controls,major replacement,25,25,4,0,2,2
controls,minor repair,25,25,649,0,0,649
electrical,major repair,25,25,34,0,0,34
electrical,major replacement,25,25,4,0,1,3
electrical,minor repair,25,25,780,0,0,780
gearbox,major repair,25,25,64,0,0,64
gearbox,major replacement,25,25,299,170,75,54
gearbox,minor repair,25,25,750,2,0,748
generator,major repair,25,25,655,1,1,653
generator,major replacement,25,25,97,23,35,39
generator,minor repair,25,25,993,0,0,993
heat_cool,major repair,25,25,11,0,0,11
heat_cool,minor repair,25,25,367,0,0,367
hub,major repair,25,25,75,0,0,75
hub,major replacement,25,25,1,0,1,0
hub,minor repair,25,25,335,0,1,334
main_bearing_failures,major replacement,25,25,17,0,1,16
main_bearing_maintenance,minor scheduled repair,25,25,1834,0,0,1834
oil,major repair,25,25,10,0,0,10
oil,minor repair,25,25,814,0,0,814
other,major repair,25,25,73,0,0,73
other,minor repair,25,25,1704,0,0,1704
pitch,major repair,25,25,338,0,0,338
pitch,major replacement,25,25,1,0,1,0
pitch,minor repair,25,25,1582,0,0,1582
power_supply,major repair,25,25,162,0,0,162
power_supply,major replacement,25,25,9,0,3,6
power_supply,minor repair,25,25,131,0,0,131
pump_motor,major repair,25,25,89,0,0,89
pump_motor,minor repair,25,25,513,0,1,512
relay,major repair,25,25,111,0,0,111
relay,major replacement,25,25,1,0,1,0
relay,minor repair,25,25,631,0,0,631
safety,major repair,25,25,8,0,0,8
safety,minor repair,25,25,761,0,0,761
sensors,major repair,25,25,126,0,0,126
sensors,minor repair,25,25,473,0,0,473
service_items,minor repair,25,25,198,0,1,197
tower_substructure,major repair,25,25,145,0,0,145
tower_substructure,minor repair,25,25,179,0,0,179
transformer,annual inspection,25,25,29,0,0,29
transformer,major repair,25,25,1,0,0,1
transformer,minor repair,25,25,7,0,0,7
xformer,major repair,25,25,4,0,0,4
xformer,major replacement,25,25,1,0,0,1
xformer,minor repair,25,25,102,0,0,102
yaw,major repair,25,25,16,0,0,16
yaw,minor repair,25,25,273,0,0,273
