subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
yaw,minor repair,16,16,286,0,0,286
blades,major repair,17,17,19,0,0,19
blades,minor repair,17,17,909,0,0,909
controls,major repair,17,17,94,0,0,94
controls,minor repair,17,17,685,0,0,685
electrical,major repair,17,17,36,0,0,36
electrical,major replacement,17,17,3,0,2,1
electrical,minor repair,17,17,752,0,0,752
gearbox,major repair,17,17,99,1,0,98
gearbox,major replacement,17,17,304,172,73,59
gearbox,minor repair,17,17,767,0,0,767
generator,major repair,17,17,578,0,0,578
generator,major replacement,17,17,91,18,41,32
generator,minor repair,17,17,968,2,0,966
heat_cool,major repair,17,17,11,0,0,11
heat_cool,minor repair,17,17,354,0,0,354
hub,major repair,17,17,82,0,0,82
hub,major replacement,17,17,1,0,1,0
hub,minor repair,17,17,336,0,0,336
main_bearing_failures,major repair,17,17,12,0,0,12
main_bearing_failures,major replacement,17,17,3,0,0,3
main_bearing_maintenance,minor scheduled repair,17,17,253,0,0,253
oil,major repair,17,17,11,0,0,11
oil,minor repair,17,17,825,0,0,825
other,major repair,17,17,84,0,0,84
other,minor repair,17,17,1715,0,0,1715
pitch,major repair,17,17,349,0,0,349
pitch,major replacement,17,17,1,0,0,1
pitch,minor repair,17,17,1574,0,0,1574
power_supply,major repair,17,17,171,0,0,171
power_supply,major replacement,17,17,10,0,3,7
power_supply,minor repair,17,17,164,0,0,164
pump_motor,major repair,17,17,100,0,0,100
pump_motor,minor repair,17,17,500,0,0,500
relay,major repair,17,17,111,0,0,111
relay,major replacement,17,17,5,0,3,2
relay,minor repair,17,17,694,0,0,694
safety,major repair,17,17,7,0,0,7
safety,minor repair,17,17,677,0,0,677
sensors,major repair,17,17,128,0,0,128
sensors,minor repair,17,17,449,0,0,449
service_items,major repair,17,17,1,0,0,1
service_items,minor repair,17,17,208,0,0,208
tower_substructure,major repair,17,17,178,0,0,178
tower_substructure,minor repair,17,17,157,0,0,157
transformer,annual inspection,17,17,29,0,0,29
transformer,major repair,17,17,1,0,0,1
transformer,minor repair,17,17,6,0,0,6
xformer,major repair,17,17,2,0,0,2
xformer,major replacement,17,17,2,0,0,2
xformer,minor repair,17,17,103,0,0,103
yaw,major repair,17,17,14,0,0,14
yaw,major replacement,17,17,6,0,5,1
yaw,minor repair,17,17,305,0,0,305
blades,major repair,18,18,29,0,0,29
blades,major replacement,18,18,2,0,1,1
blades,minor repair,18,18,924,0,0,924
controls,major repair,18,18,111,0,0,111
controls,major replacement,18,18,1,0,1,0
controls,minor repair,18,18,658,0,0,658
electrical,major repair,18,18,38,0,0,38
electrical,major replacement,18,18,1,0,0,1
electrical,minor repair,18,18,690,0,0,690
gearbox,major repair,18,18,77,0,0,77
gearbox,major replacement,18,18,276,152,72,52
gearbox,minor repair,18,18,750,1,0,749
generator,major repair,18,18,612,1,0,611
generator,major replacement,18,18,77,20,23,34
generator,minor repair,18,18,962,0,0,962
heat_cool,major repair,18,18,17,0,0,17
heat_cool,minor repair,18,18,350,0,0,350
hub,major repair,18,18,70,0,0,70
hub,major replacement,18,18,5,0,3,2
hub,minor repair,18,18,364,0,1,363
main_bearing_failures,major repair,18,18,6,0,0,6
main_bearing_failures,major replacement,18,18,3,0,0,3
main_bearing_maintenance,minor scheduled repair,18,18,248,0,0,248
oil,major repair,18,18,11,0,0,11
oil,minor repair,18,18,783,0,1,782
other,major repair,18,18,89,0,0,89
other,minor repair,18,18,1692,0,0,1692
pitch,major repair,18,18,356,0,0,356
pitch,major replacement,18,18,2,0,1,1
pitch,minor repair,18,18,1525,0,0,1525
power_supply,major repair,18,18,158,0,0,158
power_supply,major replacement,18,18,15,1,6,8
power_supply,minor repair,18,18,133,0,0,133
pump_motor,major repair,18,18,70,0,0,70
pump_motor,minor repair,18,18,548,0,0,548
relay,major repair,18,18,126,0,0,126
relay,major replacement,18,18,3,0,0,3
relay,minor repair,18,18,637,0,0,637
safety,major repair,18,18,10,0,0,10
safety,minor repair,18,18,686,0,0,686
sensors,major repair,18,18,133,0,0,133
sensors,minor repair,18,18,510,0,0,510
service_items,minor repair,18,18,217,0,0,217
tower_substructure,major repair,18,18,167,0,0,167
tower_substructure,minor repair,18,18,168,0,0,168
transformer,annual inspection,18,18,29,0,0,29
transformer,minor repair,18,18,9,0,0,9
xformer,major repair,18,18,9,0,0,9
xformer,major replacement,18,18,1,0,0,1
xformer,minor repair,18,18,114,0,0,114
yaw,major repair,18,18,7,0,0,7
yaw,minor repair,18,18,323,0,0,323
blades,major repair,19,19,16,0,0,16
blades,major replacement,19,19,1,0,1,0
blades,minor repair,19,19,933,0,0,933
controls,major repair,19,19,84,0,0,84
controls,major replacement,19,19,6,0,2,4
controls,minor repair,19,19,707,0,0,707
electrical,major repair,19,19,41,0,0,41
electrical,major replacement,19,19,2,0,0,2
electrical,minor repair,19,19,742,0,0,742
gearbox,major repair,19,19,72,0,0,72
gearbox,major replacement,19,19,289,164,71,54
gearbox,minor repair,19,19,776,0,0,776
generator,major repair,19,19,652,0,2,650
generator,major replacement,19,19,101,24,44,33
generator,minor repair,19,19,933,2,0,931
heat_cool,major repair,19,19,13,0,0,13
heat_cool,minor repair,19,19,399,0,0,399
hub,major repair,19,19,88,0,0,88
hub,major replacement,19,19,2,0,0,2
hub,minor repair,19,19,341,0,0,341
main_bearing_failures,major repair,19,19,14,0,0,14
main_bearing_failures,major replacement,19,19,2,0,0,2
main_bearing_maintenance,minor scheduled repair,19,19,253,0,0,253
oil,major repair,19,19,9,0,0,9
oil,minor repair,19,19,848,0,0,848
other,major repair,19,19,85,0,0,85
other,major replacement,19,19,3,0,2,1
other,minor repair,19,19,1756,0,0,1756
pitch,major repair,19,19,353,0,0,353
pitch,major replacement,19,19,1,0,0,1
pitch,minor repair,19,19,1613,0,1,1612
power_supply,major repair,19,19,132,0,0,132
power_supply,major replacement,19,19,6,0,3,3
power_supply,minor repair,19,19,143,0,0,143
pump_motor,major repair,19,19,76,0,0,76
pump_motor,minor repair,19,19,505,0,0,505
relay,major repair,19,19,101,0,0,101
relay,minor repair,19,19,633,0,0,633
safety,major repair,19,19,12,0,0,12
safety,minor repair,19,19,699,0,0,699
sensors,major repair,19,19,146,0,0,146
sensors,minor repair,19,19,503,0,0,503
service_items,major repair,19,19,5,0,0,5
service_items,minor repair,19,19,246,0,0,246
tower_substructure,major repair,19,19,160,0,0,160
tower_substructure,minor repair,19,19,135,0,0,135
transformer,annual inspection,19,19,29,0,0,29
transformer,minor repair,19,19,6,0,0,6
xformer,major repair,19,19,11,0,0,11
xformer,major replacement,19,19,5,0,1,4
xformer,minor repair,19,19,133,0,0,133
yaw,major repair,19,19,21,0,0,21
yaw,major replacement,19,19,3,0,2,1
yaw,minor repair,19,19,326,0,0,326
blades,major repair,20,20,31,0,0,31
blades,major replacement,20,20,1,0,0,1
blades,minor repair,20,20,892,0,0,892
controls,major repair,20,20,90,0,0,90
controls,major replacement,20,20,3,0,2,1
controls,minor repair,20,20,620,0,0,620
electrical,major repair,20,20,33,0,0,33
electrical,major replacement,20,20,8,0,7,1
electrical,minor repair,20,20,746,0,0,746
gearbox,major repair,20,20,66,0,0,66
gearbox,major replacement,20,20,295,178,66,51
gearbox,minor repair,20,20,806,2,0,804
generator,major repair,20,20,648,0,0,648
generator,major replacement,20,20,104,26,46,32
generator,minor repair,20,20,887,0,0,887
heat_cool,major repair,20,20,17,0,0,17
heat_cool,minor repair,20,20,410,0,0,410
hub,major repair,20,20,70,0,0,70
hub,major replacement,20,20,2,0,1,1
hub,minor repair,20,20,332,0,0,332
main_bearing_failures,major repair,20,20,13,0,0,13
main_bearing_failures,major replacement,20,20,3,0,0,3
main_bearing_maintenance,minor scheduled repair,20,20,254,0,0,254
oil,major repair,20,20,11,0,0,11
oil,minor repair,20,20,873,0,0,873
other,major repair,20,20,81,0,0,81
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1654,0,0,1654
pitch,major repair,20,20,345,0,0,345
pitch,major replacement,20,20,1,0,0,1
pitch,minor repair,20,20,1463,0,0,1463
power_supply,major repair,20,20,150,0,0,150
power_supply,major replacement,20,20,12,0,8,4
power_supply,minor repair,20,20,143,0,0,143
pump_motor,major repair,20,20,89,0,0,89
pump_motor,minor repair,20,20,538,0,0,538
relay,major repair,20,20,118,0,0,118
relay,major replacement,20,20,5,0,2,3
relay,minor repair,20,20,665,0,0,665
safety,major repair,20,20,7,0,0,7
safety,minor repair,20,20,721,0,0,721
sensors,major repair,20,20,141,0,0,141
sensors,minor repair,20,20,491,0,0,491
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,221,0,0,221
tower_substructure,major repair,20,20,175,0,0,175
tower_substructure,minor repair,20,20,155,0,0,155
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,8,0,0,8
xformer,major repair,20,20,4,0,0,4
xformer,major replacement,20,20,1,0,0,1
xformer,minor repair,20,20,120,0,0,120
yaw,major repair,20,20,9,0,0,9
yaw,major replacement,20,20,2,0,1,1
yaw,minor repair,20,20,299,0,0,299
blades,major repair,21,21,26,0,0,26
blades,major replacement,21,21,3,0,2,1
blades,minor repair,21,21,954,0,0,954
controls,major repair,21,21,107,0,0,107
controls,major replacement,21,21,3,0,2,1
controls,minor repair,21,21,645,0,0,645
electrical,major repair,21,21,28,0,0,28
electrical,major replacement,21,21,2,0,1,1
electrical,minor repair,21,21,712,0,0,712
gearbox,major repair,21,21,60,0,0,60
gearbox,major replacement,21,21,296,172,75,49
gearbox,minor repair,21,21,760,0,0,760
generator,major repair,21,21,631,1,0,630
generator,major replacement,21,21,92,23,36,33
generator,minor repair,21,21,967,0,0,967
heat_cool,major repair,21,21,15,0,0,15
heat_cool,minor repair,21,21,362,0,0,362
hub,major repair,21,21,75,0,0,75
hub,major replacement,21,21,1,0,0,1
hub,minor repair,21,21,369,0,0,369
main_bearing_failures,major repair,21,21,13,0,0,13
main_bearing_failures,major replacement,21,21,1,0,0,1
main_bearing_maintenance,minor scheduled repair,21,21,252,0,0,252
oil,major repair,21,21,16,0,0,16
oil,minor repair,21,21,815,0,0,815
other,major repair,21,21,91,0,0,91
other,major replacement,21,21,2,0,2,0
other,minor repair,21,21,1681,0,1,1680
pitch,major repair,21,21,331,0,0,331
pitch,major replacement,21,21,3,0,1,2
pitch,minor repair,21,21,1518,0,1,1517
power_supply,major repair,21,21,166,0,0,166
power_supply,major replacement,21,21,13,1,5,7
power_supply,minor repair,21,21,137,0,0,137
pump_motor,major repair,21,21,57,0,0,57
pump_motor,minor repair,21,21,503,0,0,503
relay,major repair,21,21,125,0,0,125
relay,major replacement,21,21,5,0,3,2
relay,minor repair,21,21,677,0,0,677
safety,major repair,21,21,8,0,0,8
safety,minor repair,21,21,688,0,0,688
sensors,major repair,21,21,131,0,0,131
sensors,minor repair,21,21,463,0,0,463
service_items,major repair,21,21,2,0,0,2
service_items,minor repair,21,21,210,0,0,210
tower_substructure,major repair,21,21,161,0,0,161
tower_substructure,minor repair,21,21,160,0,0,160
transformer,annual inspection,21,21,29,0,0,29
transformer,minor repair,21,21,5,0,0,5
xformer,major repair,21,21,7,0,0,7
xformer,major replacement,21,21,4,0,1,3
xformer,minor repair,21,21,112,0,0,112
yaw,major repair,21,21,5,0,0,5
yaw,major replacement,21,21,3,0,1,2
yaw,minor repair,21,21,275,0,0,275
blades,major repair,22,22,14,0,0,14
blades,major replacement,22,22,2,0,0,2
blades,minor repair,22,22,913,0,0,913
controls,major repair,22,22,93,0,0,93
controls,major replacement,22,22,2,0,2,0
controls,minor repair,22,22,625,0,0,625
electrical,major repair,22,22,37,0,0,37
electrical,major replacement,22,22,10,0,5,5
electrical,minor repair,22,22,693,0,0,693
gearbox,major repair,22,22,68,0,0,68
gearbox,major replacement,22,22,317,192,74,51
gearbox,minor repair,22,22,753,0,0,753
generator,major repair,22,22,639,1,2,636
generator,major replacement,22,22,99,23,37,39
generator,minor repair,22,22,957,0,0,957
heat_cool,major repair,22,22,18,0,0,18
heat_cool,minor repair,22,22,378,0,0,378
hub,major repair,22,22,80,0,0,80
hub,major replacement,22,22,2,0,1,1
hub,minor repair,22,22,319,0,0,319
main_bearing_failures,major repair,22,22,13,0,0,13
main_bearing_failures,major replacement,22,22,5,0,0,5
main_bearing_maintenance,minor scheduled repair,22,22,247,0,0,247
oil,major repair,22,22,11,0,0,11
oil,minor repair,22,22,852,0,0,852
other,major repair,22,22,89,0,0,89
other,major replacement,22,22,1,0,1,0
other,minor repair,22,22,1665,0,0,1665
pitch,major repair,22,22,368,0,0,368
pitch,major replacement,22,22,3,0,3,0
pitch,minor repair,22,22,1612,0,0,1612
power_supply,major repair,22,22,154,0,0,154
power_supply,major replacement,22,22,11,1,9,1
power_supply,minor repair,22,22,142,0,0,142
pump_motor,major repair,22,22,90,0,0,90
pump_motor,minor repair,22,22,558,0,0,558
relay,major repair,22,22,112,0,0,112
relay,major replacement,22,22,1,0,1,0
relay,minor repair,22,22,661,0,0,661
safety,major repair,22,22,12,0,0,12
safety,minor repair,22,22,697,0,0,697
sensors,major repair,22,22,137,0,0,137
sensors,minor repair,22,22,510,0,0,510
service_items,major repair,22,22,2,0,0,2
service_items,minor repair,22,22,244,0,0,244
tower_substructure,major repair,22,22,157,0,0,157
tower_substructure,minor repair,22,22,167,0,0,167
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,10,0,0,10
xformer,major repair,22,22,9,0,0,9
xformer,major replacement,22,22,2,0,1,1
xformer,minor repair,22,22,98,0,0,98
yaw,major repair,22,22,10,0,0,10
yaw,major replacement,22,22,2,0,2,0
yaw,minor repair,22,22,316,0,0,316
blades,major repair,23,23,19,0,0,19
blades,minor repair,23,23,873,0,0,873
controls,major repair,23,23,109,0,0,109
controls,major replacement,23,23,2,0,1,1
controls,minor repair,23,23,664,0,0,664
electrical,major repair,23,23,41,0,0,41
electrical,major replacement,23,23,6,0,3,3
electrical,minor repair,23,23,787,0,1,786
gearbox,major repair,23,23,70,0,0,70
gearbox,major replacement,23,23,281,158,68,55
gearbox,minor repair,23,23,769,1,0,768
generator,major repair,23,23,617,1,0,616
generator,major replacement,23,23,73,17,34,22
generator,minor repair,23,23,951,0,0,951
heat_cool,major repair,23,23,12,0,0,12
heat_cool,minor repair,23,23,374,0,0,374
hub,major repair,23,23,64,0,0,64
hub,major replacement,23,23,1,0,0,1
hub,minor repair,23,23,348,0,0,348
main_bearing_failures,major repair,23,23,15,0,0,15
main_bearing_failures,major replacement,23,23,3,0,0,3
main_bearing_maintenance,minor scheduled repair,23,23,249,0,0,249
oil,major repair,23,23,11,0,0,11
oil,minor repair,23,23,862,0,0,862
other,major repair,23,23,108,0,0,108
other,major replacement,23,23,4,0,3,1
other,minor repair,23,23,1636,0,0,1636
pitch,major repair,23,23,306,0,0,306
pitch,major replacement,23,23,6,0,2,4
pitch,minor repair,23,23,1577,0,0,1577
power_supply,major repair,23,23,170,0,0,170
power_supply,major replacement,23,23,13,0,6,7
power_supply,minor repair,23,23,147,0,0,147
pump_motor,major repair,23,23,62,0,0,62
pump_motor,minor repair,23,23,564,0,0,564
relay,major repair,23,23,132,0,0,132
relay,major replacement,23,23,4,0,3,1
relay,minor repair,23,23,703,0,0,703
safety,major repair,23,23,10,0,0,10
safety,minor repair,23,23,676,0,0,676
sensors,major repair,23,23,109,0,0,109
sensors,minor repair,23,23,487,0,0,487
service_items,major repair,23,23,1,0,0,1
service_items,minor repair,23,23,222,0,0,222
tower_substructure,major repair,23,23,168,0,0,168
tower_substructure,minor repair,23,23,155,0,0,155
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,6,0,0,6
xformer,major repair,23,23,7,0,0,7
xformer,minor repair,23,23,110,0,0,110
yaw,major repair,23,23,12,0,0,12
yaw,major replacement,23,23,2,0,1,1
yaw,minor repair,23,23,286,0,0,286
blades,major repair,24,24,23,0,0,23
blades,major replacement,24,24,3,0,0,3
blades,minor repair,24,24,876,0,0,876
controls,major repair,24,24,107,0,0,107
controls,major replacement,24,24,4,0,1,3
controls,minor repair,24,24,635,0,1,634
electrical,major repair,24,24,30,0,0,30
electrical,major replacement,24,24,4,0,3,1
electrical,minor repair,24,24,742,0,0,742
gearbox,major repair,24,24,76,0,0,76
gearbox,major replacement,24,24,308,176,78,54
gearbox,minor repair,24,24,743,0,0,743
generator,major repair,24,24,655,0,0,655
generator,major replacement,24,24,87,26,32,29
generator,minor repair,24,24,961,1,0,960
heat_cool,major repair,24,24,11,0,0,11
heat_cool,minor repair,24,24,353,0,0,353
hub,major repair,24,24,81,0,0,81
hub,major replacement,24,24,2,0,2,0
hub,minor repair,24,24,327,0,0,327
main_bearing_failures,major repair,24,24,15,0,0,15
main_bearing_failures,major replacement,24,24,1,0,0,1
main_bearing_maintenance,minor scheduled repair,24,24,259,0,0,259
oil,major repair,24,24,12,0,0,12
oil,minor repair,24,24,823,0,0,823
other,major repair,24,24,84,0,0,84
other,minor repair,24,24,1687,0,0,1687
pitch,major repair,24,24,343,0,0,343
pitch,major replacement,24,24,2,0,0,2
pitch,minor repair,24,24,1531,0,0,1531
power_supply,major repair,24,24,155,0,0,155
power_supply,major replacement,24,24,11,0,5,6
power_supply,minor repair,24,24,153,0,0,153
pump_motor,major repair,24,24,102,0,0,102
pump_motor,minor repair,24,24,559,0,0,559
relay,major repair,24,24,103,0,0,103
relay,major replacement,24,24,6,0,4,2
relay,minor repair,24,24,647,0,0,647
safety,major repair,24,24,8,0,0,8
safety,minor repair,24,24,654,0,0,654
sensors,major repair,24,24,137,0,0,137
sensors,minor repair,24,24,477,0,0,477
service_items,major repair,24,24,2,0,0,2
service_items,minor repair,24,24,226,0,0,226
tower_substructure,major repair,24,24,163,0,0,163
tower_substructure,minor repair,24,24,162,0,0,162
transformer,annual inspection,24,24,29,0,0,29
transformer,major repair,24,24,2,0,0,2
transformer,minor repair,24,24,13,0,0,13
xformer,major repair,24,24,3,0,0,3
xformer,minor repair,24,24,102,0,0,102
yaw,major repair,24,24,9,0,0,9
yaw,minor repair,24,24,317,0,0,317
blades,major repair,25,25,21,0,0,21
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,877,0,0,877
controls,major repair,25,25,98,0,0,98
controls,minor repair,25,25,664,0,0,664
electrical,major repair,25,25,39,0,0,39
electrical,major replacement,25,25,3,0,2,1
electrical,minor repair,25,25,704,0,0,704
gearbox,major repair,25,25,65,0,0,65
gearbox,major replacement,25,25,296,168,73,55
gearbox,minor repair,25,25,737,0,0,737
generator,major repair,25,25,630,1,0,629
generator,major replacement,25,25,89,27,30,32
generator,minor repair,25,25,939,1,0,938
heat_cool,major repair,25,25,12,0,0,12
heat_cool,minor repair,25,25,383,0,0,383
hub,major repair,25,25,84,0,0,84
hub,major replacement,25,25,3,0,3,0
hub,minor repair,25,25,381,0,0,381
main_bearing_failures,major repair,25,25,16,0,0,16
main_bearing_failures,major replacement,25,25,3,0,0,3
main_bearing_maintenance,minor scheduled repair,25,25,255,0,0,255
oil,major repair,25,25,6,0,0,6
oil,minor repair,25,25,834,0,0,834
other,major repair,25,25,72,0,0,72
other,major replacement,25,25,3,0,1,2
other,minor repair,25,25,1639,0,0,1639
pitch,major repair,25,25,349,0,0,349
pitch,major replacement,25,25,2,0,1,1
pitch,minor repair,25,25,1561,0,0,1561
power_supply,major repair,25,25,155,0,0,155
power_supply,major replacement,25,25,10,0,4,6
power_supply,minor repair,25,25,145,0,0,145
pump_motor,major repair,25,25,79,0,0,79
pump_motor,minor repair,25,25,511,0,0,511
relay,major repair,25,25,110,0,0,110
relay,major replacement,25,25,7,0,4,3
relay,minor repair,25,25,628,0,0,628
safety,major repair,25,25,8,0,0,8
safety,minor repair,25,25,712,0,0,712
sensors,major repair,25,25,131,0,0,131
sensors,minor repair,25,25,432,0,0,432
service_items,major repair,25,25,2,0,0,2
service_items,minor repair,25,25,222,0,0,222
tower_substructure,major repair,25,25,174,0,0,174
tower_substructure,minor repair,25,25,175,0,0,175
transformer,annual inspection,25,25,29,0,0,29
transformer,major repair,25,25,1,0,0,1
transformer,minor repair,25,25,6,0,0,6
xformer,major repair,25,25,3,0,0,3
xformer,major replacement,25,25,6,0,5,1
xformer,minor repair,25,25,115,0,0,115
yaw,major repair,25,25,10,0,0,10
yaw,major replacement,25,25,4,0,1,3
yaw,minor repair,25,25,315,0,0,315
