subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
main_bearing_failures,major replacement,19,19,10,0,0,10
main_bearing_maintenance,minor scheduled repair,19,19,1772,0,0,1772
oil,major repair,19,19,18,0,0,18
oil,minor repair,19,19,796,0,0,796
other,major repair,19,19,89,0,0,89
other,major replacement,19,19,1,0,1,0
other,minor repair,19,19,1718,0,0,1718
pitch,major repair,19,19,322,0,1,321
pitch,major replacement,19,19,4,0,2,2
pitch,minor repair,19,19,1572,0,0,1572
power_supply,major repair,19,19,156,0,0,156
power_supply,major replacement,19,19,7,1,2,4
power_supply,minor repair,19,19,162,0,0,162
pump_motor,major repair,19,19,79,0,0,79
pump_motor,minor repair,19,19,534,0,0,534
relay,major repair,19,19,120,0,0,120
relay,major replacement,19,19,6,0,2,4
relay,minor repair,19,19,699,0,0,699
safety,major repair,19,19,9,0,0,9
safety,minor repair,19,19,691,0,0,691
sensors,major repair,19,19,120,0,0,120
sensors,minor repair,19,19,457,0,0,457
service_items,major repair,19,19,5,0,0,5
service_items,minor repair,19,19,219,0,0,219
tower_substructure,major repair,19,19,192,0,0,192
tower_substructure,minor repair,19,19,153,0,0,153
transformer,annual inspection,19,19,29,0,0,29
transformer,major repair,19,19,1,0,0,1
transformer,minor repair,19,19,3,0,0,3
xformer,major repair,19,19,8,0,0,8
xformer,major replacement,19,19,1,0,0,1
xformer,minor repair,19,19,109,0,0,109
yaw,major repair,19,19,18,0,0,18
yaw,minor repair,19,19,335,0,0,335
blades,major repair,20,20,18,0,0,18
blades,major replacement,20,20,2,0,1,1
blades,minor repair,20,20,955,0,0,955
controls,major repair,20,20,85,0,0,85
controls,major replacement,20,20,3,0,2,1
controls,minor repair,20,20,644,0,0,644
electrical,major repair,20,20,41,0,0,41
electrical,major replacement,20,20,6,0,4,2
electrical,minor repair,20,20,717,0,0,717
gearbox,major repair,20,20,69,0,0,69
gearbox,major replacement,20,20,294,172,70,52
gearbox,minor repair,20,20,759,0,0,759
generator,major repair,20,20,621,0,0,621
generator,major replacement,20,20,74,20,29,25
generator,minor repair,20,20,964,1,0,963
heat_cool,major repair,20,20,16,0,0,16
heat_cool,minor repair,20,20,340,0,0,340
hub,major repair,20,20,63,0,0,63
hub,major replacement,20,20,1,0,1,0
hub,minor repair,20,20,343,0,0,343
main_bearing_failures,major replacement,20,20,7,0,0,7
main_bearing_maintenance,minor scheduled repair,20,20,1770,0,0,1770
oil,major repair,20,20,16,0,0,16
oil,minor repair,20,20,890,0,0,890
other,major repair,20,20,82,0,0,82
other,major replacement,20,20,1,0,1,0
other,minor repair,20,20,1626,0,0,1626
pitch,major repair,20,20,374,0,0,374
pitch,major replacement,20,20,1,0,1,0
pitch,minor repair,20,20,1572,0,0,1572
power_supply,major repair,20,20,151,0,0,151
power_supply,major replacement,20,20,12,0,7,5
power_supply,minor repair,20,20,148,0,0,148
pump_motor,major repair,20,20,73,0,0,73
pump_motor,minor repair,20,20,544,0,1,543
relay,major repair,20,20,104,0,0,104
relay,major replacement,20,20,6,0,3,3
relay,minor repair,20,20,605,0,0,605
safety,major repair,20,20,10,0,0,10
safety,minor repair,20,20,713,0,0,713
sensors,major repair,20,20,147,0,0,147
sensors,minor repair,20,20,455,0,0,455
service_items,major repair,20,20,2,0,0,2
service_items,minor repair,20,20,224,0,0,224
tower_substructure,major repair,20,20,166,0,0,166
tower_substructure,minor repair,20,20,157,0,0,157
transformer,annual inspection,20,20,29,0,0,29
transformer,minor repair,20,20,3,0,0,3
xformer,major repair,20,20,9,0,0,9
xformer,major replacement,20,20,1,0,1,0
xformer,minor repair,20,20,111,0,0,111
yaw,major repair,20,20,10,0,0,10
yaw,major replacement,20,20,5,0,2,3
yaw,minor repair,20,20,352,0,0,352
blades,major repair,21,21,21,0,0,21
blades,major replacement,21,21,3,0,1,2
blades,minor repair,21,21,889,0,0,889
controls,major repair,21,21,97,0,1,96
controls,major replacement,21,21,2,0,2,0
controls,minor repair,21,21,671,0,0,671
electrical,major repair,21,21,39,0,0,39
electrical,major replacement,21,21,7,0,5,2
electrical,minor repair,21,21,748,0,0,748
gearbox,major repair,21,21,85,0,0,85
gearbox,major replacement,21,21,292,168,69,55
gearbox,minor repair,21,21,775,0,0,775
generator,major repair,21,21,581,0,0,581
generator,major replacement,21,21,96,28,40,28
generator,minor repair,21,21,935,0,0,935
heat_cool,major repair,21,21,9,0,0,9
heat_cool,minor repair,21,21,361,0,1,360
hub,major repair,21,21,58,0,0,58
hub,major replacement,21,21,2,0,1,1
hub,minor repair,21,21,346,0,0,346
main_bearing_failures,major replacement,21,21,6,0,0,6
main_bearing_maintenance,minor scheduled repair,21,21,1772,0,0,1772
oil,major repair,21,21,15,0,0,15
oil,minor repair,21,21,805,0,0,805
other,major repair,21,21,98,0,0,98
other,major replacement,21,21,3,0,3,0
other,minor repair,21,21,1674,0,1,1673
pitch,major repair,21,21,336,0,0,336
pitch,major replacement,21,21,1,0,1,0
pitch,minor repair,21,21,1489,0,0,1489
power_supply,major repair,21,21,177,0,0,177
power_supply,major replacement,21,21,11,0,7,4
power_supply,minor repair,21,21,146,0,0,146
pump_motor,major repair,21,21,84,0,0,84
pump_motor,minor repair,21,21,498,0,0,498
relay,major repair,21,21,94,0,0,94
relay,major replacement,21,21,5,0,5,0
relay,minor repair,21,21,658,0,0,658
safety,major repair,21,21,9,0,0,9
safety,minor repair,21,21,684,0,0,684
sensors,major repair,21,21,152,0,1,151
sensors,minor repair,21,21,475,0,0,475
service_items,major repair,21,21,4,0,0,4
service_items,minor repair,21,21,216,0,0,216
tower_substructure,major repair,21,21,164,0,0,164
tower_substructure,minor repair,21,21,169,0,0,169
transformer,annual inspection,21,21,29,0,0,29
transformer,major repair,21,21,1,0,0,1
transformer,minor repair,21,21,6,0,0,6
xformer,major repair,21,21,4,0,0,4
xformer,major replacement,21,21,4,0,2,2
xformer,minor repair,21,21,79,0,0,79
yaw,major repair,21,21,15,0,0,15
yaw,major replacement,21,21,2,0,2,0
yaw,minor repair,21,21,320,0,0,320
blades,major repair,22,22,21,0,0,21
blades,minor repair,22,22,902,0,0,902
controls,major repair,22,22,106,0,0,106
controls,major replacement,22,22,4,0,3,1
controls,minor repair,22,22,699,0,1,698
electrical,major repair,22,22,36,0,0,36
electrical,major replacement,22,22,4,0,1,3
electrical,minor repair,22,22,767,0,0,767
gearbox,major repair,22,22,60,0,0,60
gearbox,major replacement,22,22,277,160,68,49
gearbox,minor repair,22,22,740,0,0,740
generator,major repair,22,22,625,1,0,624
generator,major replacement,22,22,96,26,38,32
generator,minor repair,22,22,940,0,0,940
heat_cool,major repair,22,22,8,0,0,8
heat_cool,minor repair,22,22,395,0,0,395
hub,major repair,22,22,69,0,0,69
hub,major replacement,22,22,6,0,4,2
hub,minor repair,22,22,307,0,0,307
main_bearing_failures,major replacement,22,22,11,0,0,11
main_bearing_maintenance,minor scheduled repair,22,22,1772,0,0,1772
oil,major repair,22,22,19,0,0,19
oil,minor repair,22,22,778,0,0,778
other,major repair,22,22,91,0,0,91
other,major replacement,22,22,3,0,2,1
other,minor repair,22,22,1690,0,0,1690
pitch,major repair,22,22,366,0,0,366
pitch,major replacement,22,22,1,0,1,0
pitch,minor repair,22,22,1572,0,0,1572
power_supply,major repair,22,22,153,0,0,153
power_supply,major replacement,22,22,14,2,6,6
power_supply,minor repair,22,22,159,0,0,159
pump_motor,major repair,22,22,82,0,0,82
pump_motor,minor repair,22,22,552,0,0,552
relay,major repair,22,22,82,0,0,82
relay,major replacement,22,22,8,0,7,1
relay,minor repair,22,22,633,0,0,633
safety,major repair,22,22,7,0,0,7
safety,minor repair,22,22,679,0,0,679
sensors,major repair,22,22,138,0,0,138
sensors,minor repair,22,22,484,0,0,484
service_items,major repair,22,22,1,0,0,1
service_items,minor repair,22,22,225,0,0,225
tower_substructure,major repair,22,22,171,0,0,171
tower_substructure,minor repair,22,22,171,0,0,171
transformer,annual inspection,22,22,29,0,0,29
transformer,minor repair,22,22,5,0,0,5
xformer,major repair,22,22,5,0,0,5
xformer,major replacement,22,22,5,0,4,1
xformer,minor repair,22,22,110,0,0,110
yaw,major repair,22,22,10,0,0,10
yaw,major replacement,22,22,4,0,1,3
yaw,minor repair,22,22,309,0,0,309
blades,major repair,23,23,22,0,0,22
blades,major replacement,23,23,2,0,1,1
blades,minor repair,23,23,925,0,0,925
controls,major repair,23,23,106,0,0,106
controls,minor repair,23,23,653,0,0,653
electrical,major repair,23,23,31,0,0,31
electrical,major replacement,23,23,9,0,7,2
electrical,minor repair,23,23,736,0,0,736
gearbox,major repair,23,23,76,0,0,76
gearbox,major replacement,23,23,320,203,67,50
gearbox,minor repair,23,23,787,0,0,787
generator,major repair,23,23,604,1,0,603
generator,major replacement,23,23,84,20,33,31
generator,minor repair,23,23,947,1,0,946
heat_cool,major repair,23,23,19,0,0,19
heat_cool,minor repair,23,23,332,0,0,332
hub,major repair,23,23,59,0,0,59
hub,major replacement,23,23,4,0,1,3
hub,minor repair,23,23,342,0,0,342
main_bearing_failures,major replacement,23,23,8,0,0,8
main_bearing_maintenance,minor scheduled repair,23,23,1771,0,0,1771
oil,major repair,23,23,7,0,0,7
oil,minor repair,23,23,785,0,1,784
other,major repair,23,23,87,0,0,87
other,major replacement,23,23,4,0,2,2
other,minor repair,23,23,1656,0,0,1656
pitch,major repair,23,23,354,0,0,354
pitch,major replacement,23,23,1,0,1,0
pitch,minor repair,23,23,1561,0,1,1560
power_supply,major repair,23,23,144,0,0,144
power_supply,major replacement,23,23,5,0,3,2
power_supply,minor repair,23,23,151,0,0,151
pump_motor,major repair,23,23,99,0,0,99
pump_motor,minor repair,23,23,503,0,0,503
relay,major repair,23,23,104,0,0,104
relay,major replacement,23,23,4,0,1,3
relay,minor repair,23,23,700,0,0,700
safety,major repair,23,23,8,0,0,8
safety,minor repair,23,23,678,0,0,678
sensors,major repair,23,23,127,0,0,127
sensors,minor repair,23,23,479,0,0,479
service_items,major repair,23,23,3,0,0,3
service_items,minor repair,23,23,200,0,0,200
tower_substructure,major repair,23,23,198,0,0,198
tower_substructure,minor repair,23,23,176,0,0,176
transformer,annual inspection,23,23,29,0,0,29
transformer,major repair,23,23,1,0,0,1
transformer,minor repair,23,23,5,0,0,5
xformer,major repair,23,23,2,0,0,2
xformer,major replacement,23,23,5,0,3,2
xformer,minor repair,23,23,100,0,0,100
yaw,major repair,23,23,7,0,0,7
yaw,major replacement,23,23,2,0,1,1
yaw,minor repair,23,23,291,0,0,291
array cable,none,24,24,1,0,0,1
blades,major repair,24,24,21,0,0,21
blades,major replacement,24,24,3,0,2,1
blades,minor repair,24,24,878,0,0,878
controls,major repair,24,24,102,0,0,102
controls,major replacement,24,24,1,0,1,0
controls,minor repair,24,24,665,0,0,665
electrical,major repair,24,24,23,0,0,23
electrical,major replacement,24,24,3,0,2,1
electrical,minor repair,24,24,763,0,0,763
gearbox,major repair,24,24,68,0,0,68
gearbox,major replacement,24,24,282,160,66,56
gearbox,minor repair,24,24,748,0,0,748
generator,major repair,24,24,689,0,0,689
generator,major replacement,24,24,83,24,31,28
generator,minor repair,24,24,935,0,0,935
heat_cool,major repair,24,24,13,0,0,13
heat_cool,minor repair,24,24,397,0,0,397
hub,major repair,24,24,79,0,0,79
hub,major replacement,24,24,2,0,1,1
hub,minor repair,24,24,339,0,0,339
main_bearing_failures,major replacement,24,24,7,0,0,7
main_bearing_maintenance,minor scheduled repair,24,24,1774,0,0,1774
oil,major repair,24,24,6,0,0,6
oil,minor repair,24,24,843,0,0,843
other,major repair,24,24,86,0,0,86
other,major replacement,24,24,3,0,1,2
other,minor repair,24,24,1753,0,0,1753
pitch,major repair,24,24,343,0,0,343
pitch,major replacement,24,24,2,0,1,1
pitch,minor repair,24,24,1468,0,0,1468
power_supply,major repair,24,24,143,0,0,143
power_supply,major replacement,24,24,7,0,4,3
power_supply,minor repair,24,24,144,0,0,144
pump_motor,major repair,24,24,75,0,0,75
pump_motor,minor repair,24,24,549,0,0,549
relay,major repair,24,24,107,0,0,107
relay,major replacement,24,24,4,0,2,2
relay,minor repair,24,24,662,0,0,662
safety,major repair,24,24,10,0,0,10
safety,minor repair,24,24,666,0,0,666
sensors,major repair,24,24,144,0,0,144
sensors,minor repair,24,24,513,0,0,513
service_items,major repair,24,24,2,0,0,2
service_items,minor repair,24,24,222,0,0,222
tower_substructure,major repair,24,24,151,0,0,151
tower_substructure,minor repair,24,24,178,0,0,178
transformer,annual inspection,24,24,29,0,0,29
transformer,minor repair,24,24,10,0,0,10
xformer,major repair,24,24,6,0,0,6
xformer,major replacement,24,24,2,0,1,1
xformer,minor repair,24,24,96,0,0,96
yaw,major repair,24,24,12,0,0,12
yaw,major replacement,24,24,1,0,1,0
yaw,minor repair,24,24,309,0,0,309
blades,major repair,25,25,25,0,0,25
blades,major replacement,25,25,1,0,0,1
blades,minor repair,25,25,903,0,0,903
controls,major repair,25,25,104,0,1,103
controls,major replacement,25,25,4,0,2,2
controls,minor repair,25,25,689,0,0,689
electrical,major repair,25,25,34,0,0,34
electrical,major replacement,25,25,4,0,2,2
electrical,minor repair,25,25,712,0,0,712
gearbox,major repair,25,25,70,0,0,70
gearbox,major replacement,25,25,295,175,64,56
gearbox,minor repair,25,25,735,0,0,735
generator,major repair,25,25,650,0,0,650
generator,major replacement,25,25,100,25,44,31
generator,minor repair,25,25,985,0,0,985
heat_cool,major repair,25,25,11,0,0,11
heat_cool,minor repair,25,25,360,0,0,360
hub,major repair,25,25,62,0,0,62
hub,major replacement,25,25,1,0,1,0
hub,minor repair,25,25,354,0,0,354
main_bearing_failures,major replacement,25,25,9,0,0,9
main_bearing_maintenance,minor scheduled repair,25,25,1776,0,0,1776
oil,major repair,25,25,9,0,0,9
oil,minor repair,25,25,853,0,0,853
other,major repair,25,25,80,0,0,80
other,minor repair,25,25,1637,0,0,1637
pitch,major repair,25,25,377,0,0,377
pitch,major replacement,25,25,1,0,1,0
pitch,minor repair,25,25,1558,0,0,1558
power_supply,major repair,25,25,136,0,0,136
power_supply,major replacement,25,25,8,0,4,4
power_supply,minor repair,25,25,138,0,0,138
pump_motor,major repair,25,25,94,0,0,94
pump_motor,minor repair,25,25,587,0,0,587
relay,major repair,25,25,110,0,0,110
relay,major replacement,25,25,1,0,1,0
relay,minor repair,25,25,640,0,0,640
safety,major repair,25,25,8,0,0,8
safety,minor repair,25,25,702,0,0,702
sensors,major repair,25,25,125,0,0,125
sensors,minor repair,25,25,492,0,0,492
service_items,minor repair,25,25,221,0,0,221
tower_substructure,major repair,25,25,166,0,0,166
tower_substructure,minor repair,25,25,175,0,0,175
transformer,annual inspection,25,25,29,0,0,29
transformer,major repair,25,25,2,0,0,2
transformer,minor repair,25,25,3,0,0,3
xformer,major repair,25,25,3,0,0,3
xformer,major replacement,25,25,1,0,0,1
xformer,minor repair,25,25,104,0,0,104
yaw,major repair,25,25,16,0,0,16
yaw,minor repair,25,25,328,0,0,328
